disasterNumber,declarationDate,incidentType,pwNumber,applicationTitle,applicantId,damageCategoryCode,damageCategoryDescrip,projectStatus,projectProcessStep,projectSize,county,countyCode,stateAbbreviation,stateNumberCode,projectAmount,federalShareObligated,totalObligated,lastObligationDate,firstObligationDate,mitigationAmount,gmProjectId,gmApplicantId,lastRefresh,hash
4856,2025-01-08T00:00:00.000Z,Wildfire,982,Management Costs,000-URVJE-00,Z,Management Costs,Active,Obligated,Small,Statewide,89,CA,6,5760.46,5760.46,5760.46,2025-09-20T04:15:17.000Z,2025-09-20T04:15:17.000Z,0.0,961564,233819,2025-11-06T15:04:31.089Z,75c9342cbd4c8f10b2cd21f1d8e4eb8a09428e30
4856,2025-01-08T00:00:00.000Z,Wildfire,985,Parking lot light poles and spike strips at entrance and exit ,037-1E9B5-00,C,Roads and Bridges,Active,Obligated,Small,Los Angeles County,37,CA,6,37535.81,28151.86,28151.86,2025-10-16T15:15:33.000Z,2025-10-16T15:15:33.000Z,0.0,962273,234002,2025-11-06T15:04:31.089Z,173aef085ebfd0be6791ceb5251634e14901d241
4856,2025-01-08T00:00:00.000Z,Wildfire,987,"OUTDOOR, UPPER AND LOWER PLAYYARDS/ EQUIPMENT ",037-1E9B5-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,43298.41,32473.81,32473.81,2025-10-16T15:15:37.000Z,2025-10-16T15:15:37.000Z,0.0,962277,234002,2025-11-06T15:04:31.089Z,83b3f98ad908d47c2ffa7535d20d0ab2b92f5383
4856,2025-01-08T00:00:00.000Z,Wildfire,990,Management Costs,037-UHQOY-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,1864.12,1864.12,1864.12,2025-10-21T18:16:22.000Z,2025-10-21T18:16:22.000Z,0.0,962566,234003,2025-11-06T15:04:31.089Z,12948416775a80e16a0dfc8e1167844f99d96fe9
4856,2025-01-08T00:00:00.000Z,Wildfire,1001,Management Costs,037-U9Z0J-00,Z,Management Costs,Active,Obligated,Small,Los Angeles County,37,CA,6,3765.2,3765.2,3765.2,2025-10-20T20:15:17.000Z,2025-10-20T20:15:17.000Z,0.0,963265,233744,2025-11-06T15:04:31.089Z,cd87b218dddf3814007988d15bdeaa070b5b81db
4856,2025-01-08T00:00:00.000Z,Wildfire,1029,"Mater Dolorosa Passionist Retreat Center, Inc ¿ Debris Removal ¿ 100% Fed Share (4/14/2025 - 6/30/25) ¿For 100% Companion Project¿",037-UAB1Y-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,63500.0,63500.0,63500.0,2025-11-03T21:15:14.000Z,2025-11-03T21:15:14.000Z,0.0,965532,233857,2025-11-06T15:04:31.089Z,a1cacacadbed170f9b2d2edee4a5a9d0b493df83
4856,2025-01-08T00:00:00.000Z,Wildfire,5,MRT - 100% Cost Share - Watershed Technical Assistance ,000-UIQFK-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,19216.42,19216.42,19216.42,2025-06-12T04:15:16.000Z,2025-06-12T04:15:16.000Z,0.0,818010,233959,2025-11-06T15:04:31.089Z,e7e9739c2468b144ecebf7a8ec590f8ed68ea75e
4856,2025-01-08T00:00:00.000Z,Wildfire,6,City of Santa Monica - Emergency Protective Measures 100% Fed Share,037-70000-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,72562.05,72562.05,72562.05,2025-06-12T04:15:19.000Z,2025-06-12T04:15:19.000Z,0.0,818095,233850,2025-11-06T15:04:31.089Z,0a62c8bbb56848c3fa067fee698b867a7c1f8088
4856,2025-01-08T00:00:00.000Z,Wildfire,7,City of Santa Monica - Debris Removal (01/07 - 01/12/2025) 75% Fed Share,037-70000-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,97200.8,72900.6,72900.6,2025-08-14T04:15:38.000Z,2025-08-14T04:15:38.000Z,0.0,818103,233850,2025-11-06T15:04:31.089Z,51274ea492c08ec14f3d84fd0d8afcc29437415a
4856,2025-01-08T00:00:00.000Z,Wildfire,8,City of Santa Monica - CAT A Debris Removal Along The PCH 75% Fed Share 1/7/25 - 1/31/25,037-70000-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,24177.98,18133.49,18133.49,2025-08-14T04:15:37.000Z,2025-08-14T04:15:37.000Z,0.0,818109,233850,2025-11-06T15:04:31.089Z,39451ac5561b084cd7e74b2801b8da94d8ee8c61
4856,2025-01-08T00:00:00.000Z,Wildfire,9,MRT - 100% Cost Share - Support State Operation Center and Animal Task Force ,000-U7RCR-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,25767.59,25767.59,25767.59,2025-08-02T04:15:19.000Z,2025-08-02T04:15:19.000Z,0.0,818237,233932,2025-11-06T15:04:31.089Z,bc7cda64f8ac76d5585e0cd166b0d5e4b4dc5f8c
4856,2025-01-08T00:00:00.000Z,Wildfire,10,City of Temple - Debris Removal ,037-78148-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,21316.28,15987.21,15987.21,2025-08-01T23:15:14.000Z,2025-08-01T23:15:14.000Z,0.0,818364,233620,2025-11-06T15:04:31.089Z,2aab0fa028a66bc556759bd9aca19a7eb98d24c9
4856,2025-01-08T00:00:00.000Z,Wildfire,16,TEMPLE CITY USD EMERGENCY MEASURES (100% cost share),037-0D5EA-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,36379.66,36379.66,36379.66,2025-09-02T20:15:38.000Z,2025-09-02T20:15:38.000Z,0.0,818559,233994,2025-11-06T15:04:31.089Z,3139c29b1341ac59658ba9dc432dbeb14689528b
4856,2025-01-08T00:00:00.000Z,Wildfire,18,State Management Costs Project,000-U9VWF-00,Z,Management Costs,Active,Obligated,Large,Statewide,67,CA,6,5230906.91,5230906.91,5230906.91,2025-05-06T19:15:21.000Z,2025-05-06T19:15:21.000Z,0.0,818567,233591,2025-11-06T15:04:31.089Z,fc6760c304dbd2932ae527e18daee6a417846ebf
4856,2025-01-08T00:00:00.000Z,Wildfire,22,Crescenta Valley Water District EPM CAT B 100% Fed Share,037-U89KJ-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,80422.83,80422.83,80422.83,2025-09-04T18:15:13.000Z,2025-09-04T18:15:13.000Z,0.0,818617,233975,2025-11-06T15:04:31.089Z,78ce59221f40ae1e14595f543ea143104ca3ca93
4856,2025-01-08T00:00:00.000Z,Wildfire,30,City of San Fernando - Debris (01/31/25 - 01/31/25) 75%,037-66140-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,16370.71,12278.04,12278.04,2025-09-18T22:15:13.000Z,2025-09-18T22:15:13.000Z,0.0,824716,234014,2025-11-06T15:04:31.089Z,020df7187eb5a95fb61f8f73d531da994d0f9b79
4856,2025-01-08T00:00:00.000Z,Wildfire,35,City of Westlake Village - EPM - 100% Fed Share (1-8-25 to 1-12-25),037-84438-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,6247.73,6247.73,6247.73,2025-08-20T20:15:51.000Z,2025-08-20T20:15:51.000Z,0.0,825054,233983,2025-11-06T15:04:31.089Z,53b84eb641d9d93b86c866baa6bf091f2c9da3d4
4856,2025-01-08T00:00:00.000Z,Wildfire,41,Pasadena Waldorf-Mendocino Campus-Debris Removal,037-24821-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,4662.68,3497.01,3497.01,2025-09-26T20:15:15.000Z,2025-09-26T20:15:15.000Z,0.0,825309,234009,2025-11-06T15:04:31.089Z,8c9a6275ba71418182919cf9735dd5012b30ba70
4856,2025-01-08T00:00:00.000Z,Wildfire,42,City of Calabasas Debris removal 1/7/2025 - 1/15/2025 - 75% Fed Share,037-09598-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,8435.87,6326.91,6326.91,2025-06-20T21:15:11.000Z,2025-06-20T21:15:11.000Z,0.0,825442,233821,2025-11-06T15:04:31.089Z,77ddb80216f17f588e69957986a7ecda1ad756b7
4856,2025-01-08T00:00:00.000Z,Wildfire,44,Baldwin Park EOC Activation and Fuel Cost (100% Cost Share from 1/7 to 1/10/25),037-03666-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,6827.17,6827.17,6827.17,2025-07-01T04:15:12.000Z,2025-07-01T04:15:12.000Z,0.0,825455,233937,2025-11-06T15:04:31.089Z,70678e14b95cc7ffca24998341cc062d84e9e790
4856,2025-01-08T00:00:00.000Z,Wildfire,51,Cortez Park Roof,037-84200-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,10000.0,7500.0,7500.0,2025-08-08T04:15:12.000Z,2025-08-08T04:15:12.000Z,0.0,825741,233938,2025-11-06T15:04:31.089Z,66f548c4e0e5545ae03177caf9fb5685d2da5032
4856,2025-01-08T00:00:00.000Z,Wildfire,53,Sewer Lift Station,037-84200-00,F,Utilities,Active,Obligated,Small,Los Angeles County,37,CA,6,18787.34,14090.51,14090.51,2025-09-08T20:15:18.000Z,2025-09-08T20:15:18.000Z,0.0,825743,233938,2025-11-06T15:04:31.089Z,6ca0adf258db9fd2feac9ffc509a44aea684c417
4856,2025-01-08T00:00:00.000Z,Wildfire,58,Emergency Protective Measures California Department of Conservation 100% Cost Share,000-UMGEC-00,B,Emergency Protective Measures,Active,Pending Closeout Completion,Small,Statewide,67,CA,6,122866.73,122866.73,122866.73,2025-08-11T18:15:14.000Z,2025-08-11T18:15:14.000Z,0.0,826004,233980,2025-11-06T15:04:31.089Z,aa7b0250485f93e848088c5513e560ae8eaa11aa
4856,2025-01-08T00:00:00.000Z,Wildfire,70,Playground and outside patio,037-U9AF9-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,17937.7,13453.28,13453.28,2025-08-22T21:15:15.000Z,2025-08-22T21:15:15.000Z,0.0,826333,233859,2025-11-06T15:04:31.089Z,f1c26198e1d2b7db49255d84ac6dc34f281eebf6
4856,2025-01-08T00:00:00.000Z,Wildfire,77,"Building, Equipment & Other",037-U9Z0J-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,15981.03,11985.78,11985.78,2025-08-15T18:15:39.000Z,2025-08-15T18:15:39.000Z,0.0,826732,233744,2025-11-06T15:04:31.089Z,02a26ad950c9a93ebe0e0413e245cf5f49e0fea9
4856,2025-01-08T00:00:00.000Z,Wildfire,81,"CRITICAL PNP Emergency Protective Measures- Temporary Relocation, and Supplies",037-14504-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,56526.13,56526.13,56526.13,2025-07-08T04:15:12.000Z,2025-07-08T04:15:12.000Z,0.0,826773,233979,2025-11-06T15:04:31.089Z,01015c751205476d6934cf5abfc050e633260572
4856,2025-01-08T00:00:00.000Z,Wildfire,93,Alhambra Unified School District Emergency Protective Measures - Fed Share 100%,037-0755A-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,79739.88,79739.88,79739.88,2025-07-17T04:15:14.000Z,2025-07-17T04:15:14.000Z,0.0,948373,233949,2025-11-06T15:04:31.089Z,0790988cc7f36058e8affda13cbd0fe8eec30e24
4856,2025-01-08T00:00:00.000Z,Wildfire,98,ACCD - EPM Cleanup - Campus Wide (100% cost share),037-00212-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,15797.34,15797.34,15797.34,2025-07-17T04:15:14.000Z,2025-07-17T04:15:14.000Z,0.0,948529,233998,2025-11-06T15:04:31.089Z,6283f3d2bee54d239accdd659bd2b076a1af325f
4856,2025-01-08T00:00:00.000Z,Wildfire,104,Mosquito Vector (Inside Burn Scar),037-13A3B-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,62243.02,62243.02,62243.02,2025-07-08T04:15:11.000Z,2025-07-08T04:15:11.000Z,0.0,948659,233883,2025-11-06T15:04:31.089Z,3aa46f0fe6c181c28ec8afa81a0c58c8524282ae
4856,2025-01-08T00:00:00.000Z,Wildfire,105,EPM (100% cost share),037-U9Z0J-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,59323.0,59323.0,59323.0,2025-09-18T22:15:16.000Z,2025-09-18T22:15:16.000Z,0.0,948676,233744,2025-11-06T15:04:31.089Z,2274b248e8ab25828f8ec94f13ad0629ab77d5ba
4856,2025-01-08T00:00:00.000Z,Wildfire,107,ACCD - Building Damages - Ellwood/870/950 - Completed (75/25 cost share),037-00212-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,10144.83,7608.63,7608.63,2025-07-17T04:15:15.000Z,2025-07-17T04:15:15.000Z,0.0,948712,233998,2025-11-06T15:04:31.089Z,b1a81c89f516d24644b5e385ebe815f1804ea901
4856,2025-01-08T00:00:00.000Z,Wildfire,111,CalTech - Braun Athletic Center/Tennis Courts - Completed (75/25 cost share),037-0837C-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,129592.22,97194.17,97194.17,2025-10-16T15:15:39.000Z,2025-10-16T15:15:39.000Z,0.0,948716,233945,2025-11-06T15:04:31.089Z,95650d51830d424eb5b11626e73d8115b57a8772
4856,2025-01-08T00:00:00.000Z,Wildfire,117,Emergency Response 100%,037-84200-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,18906.58,18906.58,18906.58,2025-09-23T21:15:54.000Z,2025-09-23T21:15:54.000Z,0.0,948813,233938,2025-11-06T15:04:31.089Z,6176a117b8ed661d1549adc2cb00fa77fe8e955f
4856,2025-01-08T00:00:00.000Z,Wildfire,122,City of Azusa - Emergency Operating Center Expenses (01.07.25 - 07.06.25 Fed Share 100%) ) ,037-03386-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,18223.51,18223.51,18223.51,2025-08-02T04:15:15.000Z,2025-08-02T04:15:15.000Z,0.0,948841,233946,2025-11-06T15:04:31.089Z,1eac7b8a3512029af7446c1202542f87c4a337bd
4856,2025-01-08T00:00:00.000Z,Wildfire,123,"Damaged netting fence & poles on Golf Course at 4 sites, and tennis court fence",037-00884-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,37077.0,27807.75,27807.75,2025-07-01T04:15:18.000Z,2025-07-01T04:15:18.000Z,0.0,948845,233896,2025-11-06T15:04:31.089Z,1534aa75f4634b22705de1f319ce36c84995ee08
4856,2025-01-08T00:00:00.000Z,Wildfire,125,City of Temple - City-Wide Sidewalk Damages ,037-78148-00,C,Roads and Bridges,Active,Obligated,Small,Los Angeles County,37,CA,6,14841.49,11131.12,11131.12,2025-07-01T04:15:20.000Z,2025-07-01T04:15:20.000Z,0.0,948923,233620,2025-11-06T15:04:31.089Z,8a29a2f43fd772cfce9c70d4a82a2f34b5a21714
4856,2025-01-08T00:00:00.000Z,Wildfire,127,LA Metro 100% Cost Share 01/07/25 - 07/06/25,037-UOFGQ-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,67730.98,67730.98,67730.98,2025-09-15T21:15:23.000Z,2025-09-15T21:15:23.000Z,0.0,948932,233733,2025-11-06T15:04:31.089Z,5adbb1597c9a33e4bc15a031d429939106d944f7
4856,2025-01-08T00:00:00.000Z,Wildfire,131,Building Courtyard and Contents 100% Completed,037-UTSD6-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,68623.34,51467.51,51467.51,2025-08-27T23:15:40.000Z,2025-08-27T23:15:40.000Z,0.0,948959,233745,2025-11-06T15:04:31.089Z,3167d99a7991a3eb4f45c8913afe65fa6229bac6
4856,2025-01-08T00:00:00.000Z,Wildfire,136,Retaining Wall Damage,037-02462-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,100000.0,75000.0,75000.0,2025-09-20T04:15:14.000Z,2025-09-20T04:15:14.000Z,0.0,948985,233811,2025-11-06T15:04:31.089Z,977fa836e7055991a67c24b02c6be4a3d02033a3
4856,2025-01-08T00:00:00.000Z,Wildfire,137,Hidden Hills EOC Activation and Fire Monitoring ( 1/7 TO 2/8/25),037-33518-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,90367.44,90367.44,90367.44,2025-10-31T18:15:24.000Z,2025-10-31T18:15:24.000Z,0.0,949090,233914,2025-11-06T15:04:31.089Z,009f4ec3026f9438ea885e3fa0d340f341cc369c
4856,2025-01-08T00:00:00.000Z,Wildfire,157,Campus-wide Damages,000-UTHR0-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,14662.16,10996.62,10996.62,2025-09-04T21:15:41.000Z,2025-09-04T21:15:41.000Z,0.0,949509,233954,2025-11-06T15:04:31.089Z,1cbd1c8a7cdeeb0185dbdfb45e4ad4663ba89992
4856,2025-01-08T00:00:00.000Z,Wildfire,159,100 % Cost Share Emergency Protective Measures at SOC and Field PIO Support,000-UYKFF-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,11986.9,11986.9,11986.9,2025-06-20T21:15:15.000Z,2025-06-20T21:15:15.000Z,0.0,949549,233626,2025-11-06T15:04:31.089Z,81031805ac1959dcb72b334d9303f6afb8fc0e47
4856,2025-01-08T00:00:00.000Z,Wildfire,165,PPIC - Debris Removal Campus wide - Completed,037-U4PAR-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,8404.88,6303.66,6303.66,2025-10-03T04:15:14.000Z,2025-10-03T04:15:14.000Z,0.0,949603,234001,2025-11-06T15:04:31.089Z,ede9848cb9319289da7d7f6c798d719fefbfcd3a
4856,2025-01-08T00:00:00.000Z,Wildfire,170,LA County Beaches Debris/Sediment Testing Project 100% Fed Share,000-URVJE-00,B,Emergency Protective Measures,Active,Pending Closeout Completion,Small,Statewide,89,CA,6,44416.0,44416.0,44416.0,2025-09-04T21:15:40.000Z,2025-09-04T21:15:40.000Z,0.0,949673,233819,2025-11-06T15:04:31.089Z,6fd6b38596a8140e2f0613ba238c0135692d140a
4856,2025-01-08T00:00:00.000Z,Wildfire,173,South Pasadena Debris Removal (01/07/25 - 01/31/25)  75%,037-73220-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,5200.0,3900.0,3900.0,2025-09-12T21:15:25.000Z,2025-09-12T21:15:25.000Z,0.0,949750,233584,2025-11-06T15:04:31.089Z,3b3c051f972e27fda76daf20017a9d090557e5ae
4856,2025-01-08T00:00:00.000Z,Wildfire,174,Green Mountain Antenna Array Tower & Equipment Room,037-UBUDR-00,F,Utilities,Active,Obligated,Small,Los Angeles County,37,CA,6,10000.0,7500.0,7500.0,2025-10-14T20:15:17.000Z,2025-10-14T20:15:17.000Z,0.0,949751,233974,2025-11-06T15:04:31.089Z,5afc8cbca55d4e933284ea9cf11eeca13ea9fedd
4856,2025-01-08T00:00:00.000Z,Wildfire,185,Multiple Damaged Light Fixtures in Parks (4),037-00884-00,G,"Parks, Recreational Facilities, and Other Items",Active,Obligated,Small,Los Angeles County,37,CA,6,7504.83,5628.63,5628.63,2025-06-20T21:15:12.000Z,2025-06-20T21:15:12.000Z,0.0,949855,233896,2025-11-06T15:04:31.089Z,f08f870e90400deb2a8621bd90801ea8ae1607ba
4856,2025-01-08T00:00:00.000Z,Wildfire,188,EPM - CITIZENS OF THE WORLD CHARTER SCHOOLS (100% cost share),037-UHQOY-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,37282.47,37282.47,37282.47,2025-09-12T21:15:17.000Z,2025-09-12T21:15:17.000Z,0.0,949891,234003,2025-11-06T15:04:31.089Z,d801d15a6f0afab5c2f77164f34cc26ba79d27f2
4856,2025-01-08T00:00:00.000Z,Wildfire,194,Animal shelter and McCambridge Park,037-08954-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,47145.93,35359.45,35359.45,2025-10-16T15:15:33.000Z,2025-10-16T15:15:33.000Z,500.0,950045,233947,2025-11-06T15:04:31.089Z,c09f71cc41de9673db2db4d0fa8a7626b18578cc
4856,2025-01-08T00:00:00.000Z,Wildfire,204,100% Cost Share - LIDIA CA-LAC-010648,000-UYUB9-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,73609.43,73609.43,73609.43,2025-08-02T04:15:16.000Z,2025-08-02T04:15:16.000Z,0.0,950189,233604,2025-11-06T15:04:31.089Z,22ae07cccacf31f560842802b1182e09322d633e
4856,2025-01-08T00:00:00.000Z,Wildfire,206,100% Cost Share - 2025 JANUARY DAKOTA STATE TO STATE MOBILIZATION CA-CDF-000046,000-UYUB9-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,185027.52,185027.52,185027.52,2025-09-17T20:15:16.000Z,2025-09-17T20:15:16.000Z,0.0,950192,233604,2025-11-06T15:04:31.089Z,a762e4a638fae6c2ddabb76c348c8d6c66374254
4856,2025-01-08T00:00:00.000Z,Wildfire,222,100% Cost Share - 2025 JANUARY MEXICO MOBILIZATION CA-CDF-000047,000-UYUB9-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,10201.35,10201.35,10201.35,2025-08-07T18:15:18.000Z,2025-08-07T18:15:18.000Z,0.0,950224,233604,2025-11-06T15:04:31.089Z,6b4f48342f91f49e330a9dfac56fbca1ed5a7c9d
4856,2025-01-08T00:00:00.000Z,Wildfire,230,2025 PASADENA AFO-JFO SUPPORT CA-CDF-000052,000-UYUB9-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,31988.55,31988.55,31988.55,2025-08-07T18:15:14.000Z,2025-08-07T18:15:14.000Z,0.0,950238,233604,2025-11-06T15:04:31.089Z,504fc6d52196172982adf1a26148e0e9d0a9c81d
4856,2025-01-08T00:00:00.000Z,Wildfire,231,100% Cost Share - LA COUNTY WATERSHED PROTECTION TASK FORCE SUPPORT  CA-CDF-000055,000-UYUB9-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,68096.53,68096.53,68096.53,2025-08-27T23:15:32.000Z,2025-08-27T23:15:32.000Z,0.0,950240,233604,2025-11-06T15:04:31.089Z,ba202c15c0a3b9334fb304d8137b1f34908834d0
4856,2025-01-08T00:00:00.000Z,Wildfire,232,100% Cost Share - 2025 COMMUNICATIONS SUPPORT CA-CDF-000035,000-UYUB9-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,38215.05,38215.05,38215.05,2025-08-15T18:15:38.000Z,2025-08-15T18:15:38.000Z,0.0,950241,233604,2025-11-06T15:04:31.089Z,e0c1d11bb86f81ba518c78564049957ecc08e845
4856,2025-01-08T00:00:00.000Z,Wildfire,233,City of Azusa - Water Well Damage,037-03386-00,F,Utilities,Active,Obligated,Small,Los Angeles County,37,CA,6,12774.77,9581.08,9581.08,2025-08-05T20:15:18.000Z,2025-08-05T20:15:18.000Z,2774.77,950314,233946,2025-11-06T15:04:31.089Z,8cd66eae94c8d389e3c3da9430d7e621fed36188
4856,2025-01-08T00:00:00.000Z,Wildfire,255,San Marino Unified School District Debris Removal (75% cost share),037-06975-00,A,Debris Removal,Active,Obligated,Small,Los Angeles County,37,CA,6,23494.44,17620.83,17620.83,2025-08-14T04:15:39.000Z,2025-08-14T04:15:39.000Z,0.0,950524,233987,2025-11-06T15:04:31.089Z,35f7444a69285a0d2eb0adf57c27060508530bf1
4856,2025-01-08T00:00:00.000Z,Wildfire,257,Odyssey Charter Schools-Campuswide Damages,037-U8LAA-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,28695.92,21521.94,21521.94,2025-10-31T18:15:28.000Z,2025-10-31T18:15:28.000Z,0.0,950526,233763,2025-11-06T15:04:31.089Z,11917a84c2cc71d8000dd2502c3cc9832d46b012
4856,2025-01-08T00:00:00.000Z,Wildfire,261,Creative Art Center,037-08954-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,10958.39,8218.8,8218.8,2025-08-02T04:15:11.000Z,2025-08-02T04:15:11.000Z,0.0,950602,233947,2025-11-06T15:04:31.089Z,e04bccb834788c9d69bdbe66d1aea846407fbc27
4856,2025-01-08T00:00:00.000Z,Wildfire,276,Lifeline Fellowship Christian Center Inc Content,037-U87B6-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,378172.0,283629.0,283629.0,2025-08-11T18:15:15.000Z,2025-08-11T18:15:15.000Z,0.0,950657,233851,2025-11-06T15:04:31.089Z,360023cf5f2ede95a057809d3803d567ae45cb96
4856,2025-01-08T00:00:00.000Z,Wildfire,278,Light pole banner hardware and Christmas Decor,037-48648-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,44289.59,33217.2,33217.2,2025-08-27T23:15:40.000Z,2025-08-27T23:15:40.000Z,0.0,950659,233841,2025-11-06T15:04:31.089Z,ef22c5c7c5ed0c2720cab5223ba52e98286dfcd2
4856,2025-01-08T00:00:00.000Z,Wildfire,283,HR and IT EOC activities ,037-30000-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,7936.57,7936.57,7936.57,2025-07-18T16:15:19.000Z,2025-07-18T16:15:19.000Z,0.0,950762,233909,2025-11-06T15:04:31.089Z,b36aca9f55eb0d5caeed1c1f566418dc9b0993d3
4856,2025-01-08T00:00:00.000Z,Wildfire,286,Barn doors ,037-71806-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,15435.45,11576.59,11576.59,2025-09-05T20:15:58.000Z,2025-09-05T20:15:58.000Z,0.0,950881,233652,2025-11-06T15:04:31.089Z,f0d2f68e5c24008604b5e9329efa798a038f09c4
4856,2025-01-08T00:00:00.000Z,Wildfire,312,"DMV Emergency Response to LA Fires, 01.07.2025 - 07.06.2025, 100% Federal Cost Share",000-U8C46-00,B,Emergency Protective Measures,Active,Obligated,Small,Statewide,67,CA,6,74220.37,74220.37,74220.37,2025-09-04T21:15:38.000Z,2025-09-04T21:15:38.000Z,0.0,951123,233920,2025-11-06T15:04:31.089Z,e6487993bb132bf7155adb7090e95abba6dee47b
4856,2025-01-08T00:00:00.000Z,Wildfire,317,Permanent Generator Cabling Repair,037-2486D-00,E,Buildings and Equipment,Active,Obligated,Small,Los Angeles County,37,CA,6,12390.0,9292.5,9292.5,2025-09-18T22:15:24.000Z,2025-09-18T22:15:24.000Z,0.0,951172,233810,2025-11-06T15:04:31.089Z,55451e54f4c29167b1a80a7abbc64311bde080c8
4856,2025-01-08T00:00:00.000Z,Wildfire,361,PW Sanitation - 505 N Bienveneda Ave Sewer Pipe,037-44000-00,F,Utilities,Active,Obligated,Small,Los Angeles County,37,CA,6,85600.0,64200.0,64200.0,2025-10-08T22:15:13.000Z,2025-10-08T22:15:13.000Z,5955.72,951590,233619,2025-11-06T15:04:31.089Z,0c9ba4cbbc064f8c76301795e13f415d2412837d
4856,2025-01-08T00:00:00.000Z,Wildfire,375,Emergency Protective Measures: Beach Access sites 100% cost share,037-UZRER-00,B,Emergency Protective Measures,Active,Obligated,Small,Los Angeles County,37,CA,6,14046.89,14046.89,14046.89,2025-09-04T18:15:13.000Z,2025-09-04T18:15:13.000Z,0.0,951785,233583,2025-11-06T15:04:31.089Z,ccea08a75bad6d0fd5484e5dba56415adadcfc90
